timestamp,open,high,low,close,volume
2024-11-04 00:00:00+05:30,527.9,528.95,505.15,508.45,289494
2024-11-05 00:00:00+05:30,498.0,504.0,487.55,491.4,955025
2024-11-06 00:00:00+05:30,495.1,498.85,487.25,490.0,356962
2024-11-07 00:00:00+05:30,491.95,502.2,488.6,498.3,615486
2024-11-08 00:00:00+05:30,491.0,492.8,486.05,488.65,192668
2024-11-11 00:00:00+05:30,485.65,488.7,475.0,477.6,195708
2024-11-12 00:00:00+05:30,477.6,502.9,436.35,441.35,2672996
2024-11-13 00:00:00+05:30,440.0,446.95,417.65,436.1,1594619
2024-11-14 00:00:00+05:30,434.0,439.35,421.15,427.0,687546
2024-11-18 00:00:00+05:30,427.7,427.7,411.0,416.1,473243
2024-11-19 00:00:00+05:30,416.8,420.7,401.2,404.75,1029872
2024-11-21 00:00:00+05:30,404.75,409.0,394.7,405.35,823935
2024-11-22 00:00:00+05:30,409.7,411.3,396.1,404.2,831855
2024-11-25 00:00:00+05:30,414.45,422.0,409.05,411.15,552491
2024-11-26 00:00:00+05:30,411.15,415.75,401.25,402.3,486655
2024-11-27 00:00:00+05:30,402.9,409.0,399.0,407.65,458700
2024-11-28 00:00:00+05:30,407.05,426.5,405.0,420.55,1535358
2024-11-29 00:00:00+05:30,422.25,423.95,417.0,420.1,372445
2024-12-02 00:00:00+05:30,422.1,422.25,411.4,414.45,444583
2024-12-03 00:00:00+05:30,415.2,416.35,409.45,411.9,620601
2024-12-04 00:00:00+05:30,414.0,415.75,408.8,411.15,780206
2024-12-05 00:00:00+05:30,412.9,417.0,409.15,412.45,537531
2024-12-06 00:00:00+05:30,415.95,425.4,413.05,423.05,928977
2024-12-09 00:00:00+05:30,426.0,433.2,414.5,422.0,1166341
2024-12-10 00:00:00+05:30,419.45,419.45,411.65,414.05,765048
2024-12-11 00:00:00+05:30,420.3,421.95,414.1,417.1,521927
2024-12-12 00:00:00+05:30,417.1,417.75,408.0,410.95,510236
2024-12-13 00:00:00+05:30,412.55,415.5,404.0,414.35,454544
2024-12-16 00:00:00+05:30,417.9,417.9,406.1,409.5,609051
2024-12-17 00:00:00+05:30,407.25,409.7,387.7,392.85,1283936
2024-12-18 00:00:00+05:30,390.85,396.0,381.2,383.4,1028421
2024-12-19 00:00:00+05:30,383.4,389.15,374.35,382.55,1334835
2024-12-20 00:00:00+05:30,386.45,387.0,374.25,375.9,789938
2024-12-23 00:00:00+05:30,381.5,381.5,368.2,371.05,955376
2024-12-24 00:00:00+05:30,372.15,379.75,370.9,376.9,873771
2024-12-26 00:00:00+05:30,380.0,387.0,369.4,370.5,1491709
2024-12-27 00:00:00+05:30,372.75,395.0,371.35,389.8,2085264
2024-12-30 00:00:00+05:30,382.0,405.0,382.0,400.95,1776812
2024-12-31 00:00:00+05:30,399.9,400.8,394.3,397.1,381265
2025-01-01 00:00:00+05:30,396.0,402.55,394.4,400.95,264508
2025-01-02 00:00:00+05:30,401.0,407.3,398.0,405.7,367091
2025-01-03 00:00:00+05:30,405.8,406.0,399.8,403.2,353098
2025-01-06 00:00:00+05:30,404.7,405.0,385.7,389.1,604514
2025-01-07 00:00:00+05:30,389.1,399.45,386.2,397.95,312734
2025-01-08 00:00:00+05:30,402.3,412.95,394.7,400.4,992349
2025-01-09 00:00:00+05:30,403.3,413.55,397.85,408.1,1104008
2025-01-10 00:00:00+05:30,408.65,408.8,395.5,398.35,720540
2025-01-13 00:00:00+05:30,397.9,397.9,380.9,386.05,329711
2025-01-14 00:00:00+05:30,392.2,400.0,387.4,391.4,452212
2025-01-15 00:00:00+05:30,394.4,397.5,385.5,389.0,230956
2025-01-16 00:00:00+05:30,391.55,394.1,386.1,392.65,407140
2025-01-17 00:00:00+05:30,391.95,399.95,386.15,397.7,222599
2025-01-20 00:00:00+05:30,397.7,399.8,390.65,398.15,254860
2025-01-21 00:00:00+05:30,399.9,401.7,382.7,385.0,364668
2025-01-22 00:00:00+05:30,385.0,385.45,369.2,375.05,662449
2025-01-23 00:00:00+05:30,374.0,374.45,367.45,369.8,551482
2025-01-24 00:00:00+05:30,371.9,373.45,364.05,368.55,256016
2025-01-27 00:00:00+05:30,371.4,374.7,356.05,371.45,557980
2025-01-28 00:00:00+05:30,368.1,379.4,367.0,374.2,911660
2025-01-29 00:00:00+05:30,378.95,391.95,377.0,390.95,434153
2025-01-30 00:00:00+05:30,395.0,400.0,389.0,396.75,345892
2025-01-31 00:00:00+05:30,394.25,401.5,382.95,398.4,1373913
2025-02-01 00:00:00+05:30,396.55,422.6,392.15,415.7,984730
2025-02-03 00:00:00+05:30,415.7,419.7,404.25,417.3,852987
2025-02-04 00:00:00+05:30,418.95,420.0,408.8,415.35,518151
2025-02-05 00:00:00+05:30,415.25,423.0,408.0,417.95,941091
2025-02-06 00:00:00+05:30,422.55,422.55,398.25,399.9,725550
2025-02-07 00:00:00+05:30,403.25,404.75,384.0,385.8,780290
2025-02-10 00:00:00+05:30,385.9,389.2,375.0,378.7,355266
2025-02-11 00:00:00+05:30,378.65,379.45,360.05,366.15,300403
2025-02-12 00:00:00+05:30,366.15,370.15,349.15,368.0,736079
2025-02-13 00:00:00+05:30,369.4,379.25,361.05,363.15,438170
2025-02-14 00:00:00+05:30,364.6,366.0,353.8,358.75,446966
2025-02-17 00:00:00+05:30,356.75,359.7,343.2,345.05,761620
2025-02-18 00:00:00+05:30,348.6,348.95,332.55,337.65,673109
2025-02-19 00:00:00+05:30,335.0,357.5,333.2,355.2,533043
2025-02-20 00:00:00+05:30,352.0,352.95,342.65,344.15,927001
2025-02-21 00:00:00+05:30,345.8,351.6,341.0,343.5,344922
2025-02-24 00:00:00+05:30,340.4,342.95,335.2,338.6,296316
