timestamp,open,high,low,close,volume
2024-11-04 00:00:00+05:30,532.48,537.08,517.8,530.13,1391591
2024-11-05 00:00:00+05:30,529.5,538.95,526.67,536.26,932128
2024-11-06 00:00:00+05:30,536.31,545.81,531.71,544.13,1554984
2024-11-07 00:00:00+05:30,546.67,552.0,541.68,544.03,923923
2024-11-08 00:00:00+05:30,546.72,549.6,532.43,534.87,726288
2024-11-11 00:00:00+05:30,530.61,530.65,489.21,494.15,10335683
2024-11-12 00:00:00+05:30,508.4,530.27,502.64,506.24,9815070
2024-11-13 00:00:00+05:30,506.48,508.88,483.75,494.39,3582332
2024-11-14 00:00:00+05:30,498.71,511.08,488.69,504.37,3900165
2024-11-18 00:00:00+05:30,506.96,519.72,493.67,515.02,3165284
2024-11-19 00:00:00+05:30,511.37,532.91,510.17,524.51,2999771
2024-11-21 00:00:00+05:30,521.83,542.6,514.97,533.1,10436904
2024-11-22 00:00:00+05:30,533.1,546.72,523.6,543.32,3602576
2024-11-25 00:00:00+05:30,546.77,554.83,543.51,545.38,6122957
2024-11-26 00:00:00+05:30,545.0,558.75,541.1,551.75,2645846
2024-11-27 00:00:00+05:30,553.0,554.3,539.0,548.2,1703921
2024-11-28 00:00:00+05:30,548.2,557.15,545.0,546.9,1748362
2024-11-29 00:00:00+05:30,546.5,547.9,538.25,545.0,1465623
2024-12-02 00:00:00+05:30,546.9,558.0,540.55,555.05,1687736
2024-12-03 00:00:00+05:30,556.0,566.9,553.6,563.1,2073190
2024-12-04 00:00:00+05:30,565.8,572.7,563.5,567.95,2218877
2024-12-05 00:00:00+05:30,568.9,569.75,552.0,558.2,2006983
2024-12-06 00:00:00+05:30,557.85,566.25,556.0,562.65,2970258
2024-12-09 00:00:00+05:30,559.8,562.25,552.05,555.4,2922928
2024-12-10 00:00:00+05:30,554.85,557.6,548.6,549.95,2949316
2024-12-11 00:00:00+05:30,552.0,566.7,551.05,552.0,5334736
2024-12-12 00:00:00+05:30,553.95,554.85,542.95,547.45,1581082
2024-12-13 00:00:00+05:30,547.45,551.25,535.7,550.25,2242153
