timestamp,open,high,low,close,volume
2024-11-04 00:00:00+05:30,451.0,451.5,441.15,442.8,115774
2024-11-05 00:00:00+05:30,443.0,444.8,438.95,443.2,56952
2024-11-06 00:00:00+05:30,447.0,447.0,436.0,439.75,154311
2024-11-07 00:00:00+05:30,444.05,450.9,440.9,443.45,133704
2024-11-08 00:00:00+05:30,444.5,446.35,439.1,440.25,59860
2024-11-11 00:00:00+05:30,441.0,444.0,438.15,442.05,103561
2024-11-12 00:00:00+05:30,444.0,447.8,438.0,440.15,54945
2024-11-13 00:00:00+05:30,440.0,441.4,433.45,435.05,81923
2024-11-14 00:00:00+05:30,435.0,441.0,435.0,439.3,97762
2024-11-18 00:00:00+05:30,441.45,444.95,435.0,438.85,81432
2024-11-19 00:00:00+05:30,439.1,449.5,439.1,447.3,135235
2024-11-21 00:00:00+05:30,447.3,447.85,440.05,444.95,96149
2024-11-22 00:00:00+05:30,446.7,449.6,441.85,443.65,79212
2024-11-25 00:00:00+05:30,444.4,450.05,441.15,443.45,185829
2024-11-26 00:00:00+05:30,447.9,450.55,442.55,448.85,71018
2024-11-27 00:00:00+05:30,448.3,461.6,446.75,459.45,230074
2024-11-28 00:00:00+05:30,457.6,477.05,455.35,472.3,292361
2024-11-29 00:00:00+05:30,479.0,479.0,464.85,473.35,118738
2024-12-02 00:00:00+05:30,469.9,478.5,469.05,476.9,117826
2024-12-03 00:00:00+05:30,477.0,489.0,474.95,488.25,260211
2024-12-04 00:00:00+05:30,489.0,496.6,481.25,494.2,243345
2024-12-05 00:00:00+05:30,494.2,505.0,491.4,502.8,266408
2024-12-06 00:00:00+05:30,505.0,505.0,487.5,488.6,174567
2024-12-09 00:00:00+05:30,510.0,513.55,491.0,497.0,131974
2024-12-10 00:00:00+05:30,497.9,503.0,486.5,501.35,226883
2024-12-11 00:00:00+05:30,499.0,502.4,495.0,498.8,117806
2024-12-12 00:00:00+05:30,501.0,501.0,486.95,490.25,58834
2024-12-13 00:00:00+05:30,490.0,490.0,478.45,483.85,67274
