timestamp,open,high,low,close,volume
2024-11-04 00:00:00+05:30,70.59,70.59,66.35,66.74,303633
2024-11-05 00:00:00+05:30,67.4,72.0,66.6,69.75,402206
2024-11-06 00:00:00+05:30,70.0,73.5,69.15,70.91,1014306
2024-11-07 00:00:00+05:30,71.0,71.0,67.8,68.24,662327
2024-11-08 00:00:00+05:30,68.5,70.0,67.5,68.35,203937
2024-11-11 00:00:00+05:30,68.0,68.59,66.65,67.09,191509
2024-11-12 00:00:00+05:30,67.35,68.34,65.46,66.15,102422
2024-11-13 00:00:00+05:30,66.35,67.25,62.4,64.02,166938
2024-11-14 00:00:00+05:30,64.25,65.84,63.21,64.1,118407
2024-11-18 00:00:00+05:30,63.5,64.98,61.72,63.44,144124
2024-11-19 00:00:00+05:30,63.99,66.1,63.43,64.03,156414
2024-11-21 00:00:00+05:30,63.2,64.02,60.12,61.16,172064
2024-11-22 00:00:00+05:30,61.95,62.69,59.61,61.24,179171
2024-11-25 00:00:00+05:30,62.1,64.8,60.62,61.76,230331
2024-11-26 00:00:00+05:30,62.6,63.48,61.11,61.8,123705
2024-11-27 00:00:00+05:30,62.5,63.24,61.31,62.01,231651
2024-11-28 00:00:00+05:30,62.5,64.14,60.66,61.84,322519
2024-11-29 00:00:00+05:30,61.5,62.45,60.2,61.04,219667
2024-12-02 00:00:00+05:30,62.2,68.0,62.2,63.64,1189036
2024-12-03 00:00:00+05:30,64.29,65.43,62.94,63.8,411492
2024-12-04 00:00:00+05:30,63.7,64.49,62.1,62.78,368114
2024-12-05 00:00:00+05:30,63.1,63.57,61.49,61.79,422767
2024-12-06 00:00:00+05:30,62.01,62.99,61.3,61.66,419340
2024-12-09 00:00:00+05:30,61.66,62.69,61.12,61.66,436280
2024-12-10 00:00:00+05:30,61.27,62.5,59.7,60.63,485002
2024-12-11 00:00:00+05:30,61.5,61.79,59.9,60.66,396237
2024-12-12 00:00:00+05:30,60.46,60.84,59.1,59.82,323694
2024-12-13 00:00:00+05:30,60.3,60.3,58.4,59.15,300514
2024-12-16 00:00:00+05:30,59.15,59.92,58.25,58.72,280159
2024-12-17 00:00:00+05:30,58.99,58.99,57.4,57.64,370827
2024-12-18 00:00:00+05:30,57.87,58.31,56.51,56.73,296894
2024-12-19 00:00:00+05:30,56.25,57.79,55.46,56.51,369773
2024-12-20 00:00:00+05:30,56.1,56.82,54.21,54.6,269192
2024-12-23 00:00:00+05:30,55.0,55.41,53.26,53.96,145914
2024-12-24 00:00:00+05:30,54.1,55.19,53.97,54.69,142633
2024-12-26 00:00:00+05:30,54.61,56.44,53.95,55.33,126736
2024-12-27 00:00:00+05:30,55.03,55.68,54.72,54.88,86267
2024-12-30 00:00:00+05:30,55.7,55.7,53.8,54.52,118533
2024-12-31 00:00:00+05:30,54.5,54.79,53.55,54.37,149817
2025-01-01 00:00:00+05:30,54.37,56.8,54.29,56.36,206406
2025-01-02 00:00:00+05:30,56.37,58.0,56.1,57.36,251515
2025-01-03 00:00:00+05:30,57.36,58.65,57.14,57.8,147019
2025-01-06 00:00:00+05:30,57.95,57.95,53.77,54.24,175878
2025-01-07 00:00:00+05:30,54.5,55.59,53.86,55.19,125929
2025-01-08 00:00:00+05:30,55.0,55.52,54.1,54.48,124212
2025-01-09 00:00:00+05:30,54.15,54.93,52.75,53.13,118593
2025-01-10 00:00:00+05:30,53.02,54.74,51.0,51.49,190280
2025-01-13 00:00:00+05:30,50.5,51.42,48.6,49.38,174469
2025-01-14 00:00:00+05:30,49.5,52.5,49.5,51.8,102641
2025-01-15 00:00:00+05:30,51.85,52.76,51.01,51.46,65888
2025-01-16 00:00:00+05:30,51.49,53.0,51.49,52.85,46117
2025-01-17 00:00:00+05:30,53.88,53.88,52.45,53.25,80930
2025-01-20 00:00:00+05:30,53.95,55.79,53.01,55.37,152701
2025-01-21 00:00:00+05:30,56.0,56.2,54.0,54.64,130312
