timestamp,open,high,low,close,volume
2024-11-04 00:00:00+05:30,426.15,426.15,410.9,417.2,21787
2024-11-05 00:00:00+05:30,415.0,445.0,414.25,441.75,63390
2024-11-06 00:00:00+05:30,449.0,464.65,440.1,450.7,60816
2024-11-07 00:00:00+05:30,450.7,452.45,431.75,438.85,42703
2024-11-08 00:00:00+05:30,438.85,452.0,431.8,432.75,14579
2024-11-11 00:00:00+05:30,434.05,436.15,422.2,427.45,17402
2024-11-12 00:00:00+05:30,428.05,438.95,422.5,427.9,25668
2024-11-13 00:00:00+05:30,427.9,436.0,419.6,421.1,30512
2024-11-14 00:00:00+05:30,422.15,437.75,420.95,430.95,16183
2024-11-18 00:00:00+05:30,431.05,431.1,421.0,427.1,16923
2024-11-19 00:00:00+05:30,426.9,444.9,423.0,434.05,23553
2024-11-21 00:00:00+05:30,425.0,438.4,421.0,424.35,12062
2024-11-22 00:00:00+05:30,424.35,435.0,423.0,428.7,8548
2024-11-25 00:00:00+05:30,444.2,444.2,421.0,424.5,11370
2024-11-26 00:00:00+05:30,431.0,438.0,425.3,434.45,9677
2024-11-27 00:00:00+05:30,432.1,439.65,428.55,433.95,11278
2024-11-28 00:00:00+05:30,435.2,443.15,425.0,430.4,12884
2024-11-29 00:00:00+05:30,431.0,438.0,419.0,426.6,12786
2024-12-02 00:00:00+05:30,432.0,439.0,425.55,434.3,11674
2024-12-03 00:00:00+05:30,431.0,438.7,431.0,434.9,8737
2024-12-04 00:00:00+05:30,437.0,465.3,435.1,449.7,62084
2024-12-05 00:00:00+05:30,454.0,455.55,444.2,448.2,17675
2024-12-06 00:00:00+05:30,442.3,449.0,414.95,427.7,45099
2024-12-09 00:00:00+05:30,425.0,445.9,416.9,439.7,37750
2024-12-10 00:00:00+05:30,442.3,468.0,442.3,458.0,78140
2024-12-11 00:00:00+05:30,459.9,470.0,450.75,468.4,42337
2024-12-12 00:00:00+05:30,468.4,474.7,457.15,464.4,35551
2024-12-13 00:00:00+05:30,464.4,464.4,449.1,458.2,12840
2024-12-16 00:00:00+05:30,458.2,469.95,450.0,455.85,20585
2024-12-17 00:00:00+05:30,458.2,458.2,439.0,441.15,20976
2024-12-18 00:00:00+05:30,442.35,443.45,429.5,432.65,10457
2024-12-19 00:00:00+05:30,430.0,434.7,423.05,430.45,9301
2024-12-20 00:00:00+05:30,426.6,436.95,420.1,422.05,10142
2024-12-23 00:00:00+05:30,424.3,431.8,419.0,420.7,12474
2024-12-24 00:00:00+05:30,422.9,429.0,410.95,417.45,7314
2024-12-26 00:00:00+05:30,417.15,422.8,415.25,418.6,7793
2024-12-27 00:00:00+05:30,418.6,425.55,416.65,423.2,9475
2024-12-30 00:00:00+05:30,423.35,423.4,403.95,409.3,12086
2024-12-31 00:00:00+05:30,405.6,417.95,405.6,411.7,8871
2025-01-01 00:00:00+05:30,411.7,423.25,411.7,421.1,8886
2025-01-02 00:00:00+05:30,420.9,425.15,418.75,422.85,9962
