timestamp,open,high,low,close,volume
2024-11-04 00:00:00+05:30,0.89,0.89,0.87,0.89,3312345
2024-11-05 00:00:00+05:30,0.92,0.92,0.92,0.92,619383
2024-11-06 00:00:00+05:30,0.97,0.97,0.97,0.97,1603940
2024-11-07 00:00:00+05:30,0.95,0.95,0.95,0.95,2987632
2024-11-08 00:00:00+05:30,0.92,0.92,0.92,0.92,990624
2024-11-11 00:00:00+05:30,0.9,0.9,0.9,0.9,668844
2024-11-12 00:00:00+05:30,0.88,0.88,0.88,0.88,1327016
2024-11-13 00:00:00+05:30,0.86,0.86,0.86,0.86,611253
2024-11-14 00:00:00+05:30,0.85,0.85,0.83,0.85,1136301
2024-11-18 00:00:00+05:30,0.82,0.85,0.82,0.85,1549700
2024-11-19 00:00:00+05:30,0.85,0.86,0.85,0.85,911579
2024-11-21 00:00:00+05:30,0.85,0.85,0.83,0.83,903214
2024-11-22 00:00:00+05:30,0.83,0.83,0.81,0.81,938320
2024-11-25 00:00:00+05:30,0.81,0.81,0.8,0.8,1135459
2024-11-26 00:00:00+05:30,0.8,0.8,0.8,0.8,992979
2024-11-27 00:00:00+05:30,0.8,0.8,0.79,0.8,1520131
2024-11-28 00:00:00+05:30,0.79,0.8,0.79,0.79,1432696
2024-11-29 00:00:00+05:30,0.8,0.8,0.8,0.8,789826
2024-12-02 00:00:00+05:30,0.81,0.81,0.8,0.81,1380700
2024-12-03 00:00:00+05:30,0.82,0.82,0.82,0.82,335548
2024-12-04 00:00:00+05:30,0.83,0.83,0.83,0.83,293957
2024-12-05 00:00:00+05:30,0.85,0.85,0.81,0.81,2239599
2024-12-06 00:00:00+05:30,0.79,0.79,0.79,0.79,3194939
2024-12-09 00:00:00+05:30,0.79,0.8,0.79,0.8,2235983
2024-12-10 00:00:00+05:30,0.78,0.8,0.78,0.8,5753721
2024-12-11 00:00:00+05:30,0.81,0.81,0.81,0.81,1505496
2024-12-12 00:00:00+05:30,0.8,0.82,0.8,0.82,3191300
2024-12-13 00:00:00+05:30,0.82,0.83,0.82,0.83,1284544
2024-12-16 00:00:00+05:30,0.86,0.87,0.85,0.86,5402388
2024-12-17 00:00:00+05:30,0.87,0.89,0.83,0.88,10727813
2024-12-18 00:00:00+05:30,0.9,0.91,0.86,0.91,4375576
2024-12-19 00:00:00+05:30,0.91,0.95,0.9,0.92,4147116
2024-12-20 00:00:00+05:30,0.96,0.96,0.89,0.89,4004445
2024-12-23 00:00:00+05:30,0.91,0.91,0.86,0.88,2325619
2024-12-24 00:00:00+05:30,0.89,0.89,0.83,0.85,2083056
2024-12-26 00:00:00+05:30,0.85,0.86,0.81,0.83,1588493
2024-12-27 00:00:00+05:30,0.87,0.87,0.85,0.85,1768437
2024-12-30 00:00:00+05:30,0.86,0.88,0.86,0.88,2567192
2024-12-31 00:00:00+05:30,0.9,0.9,0.85,0.88,3323988
2025-01-01 00:00:00+05:30,0.9,0.9,0.87,0.89,2149311
2025-01-02 00:00:00+05:30,0.91,0.91,0.87,0.88,1903425
2025-01-03 00:00:00+05:30,0.89,0.91,0.87,0.88,2760537
2025-01-06 00:00:00+05:30,0.89,0.89,0.83,0.83,3242104
2025-01-07 00:00:00+05:30,0.85,0.86,0.81,0.85,1682802
2025-01-08 00:00:00+05:30,0.87,0.87,0.8,0.8,3316194
2025-01-09 00:00:00+05:30,0.81,0.82,0.79,0.79,1573590
2025-01-10 00:00:00+05:30,0.8,0.81,0.77,0.77,2096045
2025-01-13 00:00:00+05:30,0.78,0.79,0.74,0.76,2321268
2025-01-14 00:00:00+05:30,0.78,0.79,0.77,0.79,964290
2025-01-15 00:00:00+05:30,0.82,0.82,0.78,0.82,2241754
2025-01-16 00:00:00+05:30,0.86,0.86,0.82,0.83,1625348
2025-01-17 00:00:00+05:30,0.83,0.85,0.81,0.81,1817305
2025-01-20 00:00:00+05:30,0.85,0.85,0.81,0.82,1811010
2025-01-21 00:00:00+05:30,0.85,0.85,0.81,0.81,1486538
2025-01-22 00:00:00+05:30,0.83,0.83,0.8,0.82,6466156
2025-01-23 00:00:00+05:30,0.83,0.83,0.81,0.81,1360453
2025-01-24 00:00:00+05:30,0.83,0.83,0.8,0.81,1324496
2025-01-27 00:00:00+05:30,0.83,0.83,0.79,0.79,1776865
2025-01-28 00:00:00+05:30,0.81,0.81,0.77,0.77,2688294
2025-01-29 00:00:00+05:30,0.77,0.8,0.77,0.8,1638001
2025-01-30 00:00:00+05:30,0.82,0.82,0.77,0.77,2444801
2025-01-31 00:00:00+05:30,0.78,0.8,0.78,0.8,1934981
2025-02-01 00:00:00+05:30,0.83,0.83,0.82,0.83,3565905
2025-02-03 00:00:00+05:30,0.85,0.86,0.79,0.79,2308745
2025-02-04 00:00:00+05:30,0.8,0.82,0.79,0.81,1863099
2025-02-05 00:00:00+05:30,0.83,0.85,0.8,0.82,1403401
2025-02-06 00:00:00+05:30,0.83,0.83,0.8,0.81,1237702
2025-02-07 00:00:00+05:30,0.81,0.82,0.8,0.8,1001604
2025-02-10 00:00:00+05:30,0.82,0.82,0.78,0.79,1478169
2025-02-11 00:00:00+05:30,0.8,0.81,0.76,0.77,1331743
