timestamp,open,high,low,close,volume
2024-11-04 00:00:00+05:30,186.12,186.84,180.64,182.92,419194
2024-11-05 00:00:00+05:30,182.1,186.76,180.52,182.26,560822
2024-11-06 00:00:00+05:30,182.26,187.38,181.57,184.13,767178
2024-11-07 00:00:00+05:30,184.35,190.62,183.5,187.11,1798296
2024-11-08 00:00:00+05:30,190.02,195.92,185.1,186.81,2655599
2024-11-11 00:00:00+05:30,189.6,204.24,183.0,189.08,6799907
2024-11-12 00:00:00+05:30,189.0,191.0,185.9,187.14,1082017
2024-11-13 00:00:00+05:30,186.24,188.57,178.22,178.92,1284696
2024-11-14 00:00:00+05:30,180.21,184.0,179.06,180.37,691125
2024-11-18 00:00:00+05:30,183.1,183.1,177.8,178.53,712441
2024-11-19 00:00:00+05:30,181.2,193.49,180.5,188.01,1674020
2024-11-21 00:00:00+05:30,188.12,188.89,180.75,181.92,1214039
2024-11-22 00:00:00+05:30,183.95,185.0,180.19,183.03,1110724
2024-11-25 00:00:00+05:30,187.48,189.77,183.56,185.04,1297210
2024-11-26 00:00:00+05:30,185.85,189.42,185.54,186.43,866607
2024-11-27 00:00:00+05:30,187.9,187.9,182.56,184.69,1976168
2024-11-28 00:00:00+05:30,184.69,188.24,182.19,183.0,1657392
2024-11-29 00:00:00+05:30,184.62,184.95,181.51,182.99,883703
2024-12-02 00:00:00+05:30,183.0,183.63,178.05,181.97,1774587
2024-12-03 00:00:00+05:30,183.5,193.0,183.44,190.03,2433807
2024-12-04 00:00:00+05:30,190.9,196.79,190.49,194.73,2669957
2024-12-05 00:00:00+05:30,195.8,196.9,192.16,192.74,722703
2024-12-06 00:00:00+05:30,192.74,197.42,191.55,196.08,1835313
2024-12-09 00:00:00+05:30,196.08,197.99,193.25,195.54,1331435
2024-12-10 00:00:00+05:30,196.7,197.9,191.75,192.04,1278679
2024-12-11 00:00:00+05:30,193.3,200.0,191.89,197.86,1696336
2024-12-12 00:00:00+05:30,199.0,200.0,195.05,197.3,584131
2024-12-13 00:00:00+05:30,196.99,211.2,196.5,209.0,4861531
2024-12-16 00:00:00+05:30,211.4,215.69,205.0,206.5,3392437
2024-12-17 00:00:00+05:30,208.0,209.47,201.14,202.88,1412771
2024-12-18 00:00:00+05:30,203.7,208.5,201.82,205.23,1916248
2024-12-19 00:00:00+05:30,202.6,207.25,201.44,202.66,1233283
2024-12-20 00:00:00+05:30,203.95,203.99,195.65,196.75,1554293
2024-12-23 00:00:00+05:30,200.0,201.31,193.44,199.12,1186789
2024-12-24 00:00:00+05:30,199.12,201.53,194.04,195.48,1328189
2024-12-26 00:00:00+05:30,196.3,199.94,194.51,199.1,543705
2024-12-27 00:00:00+05:30,199.8,200.84,194.65,196.67,564085
2024-12-30 00:00:00+05:30,197.4,205.59,195.82,199.87,1214903
2024-12-31 00:00:00+05:30,199.9,202.0,197.5,200.79,898550
2025-01-01 00:00:00+05:30,200.65,208.5,198.48,204.97,1171853
2025-01-02 00:00:00+05:30,205.9,208.0,202.25,204.68,2292180
2025-01-03 00:00:00+05:30,202.26,211.94,202.26,206.95,2612550
2025-01-06 00:00:00+05:30,207.8,208.06,192.25,195.29,2663426
2025-01-07 00:00:00+05:30,196.0,199.45,191.8,192.85,1415549
2025-01-08 00:00:00+05:30,193.65,196.7,191.81,192.6,753840
2025-01-09 00:00:00+05:30,193.96,206.34,193.65,200.99,3497719
2025-01-10 00:00:00+05:30,198.5,200.35,188.0,190.28,2464456
2025-01-13 00:00:00+05:30,189.25,189.74,179.15,180.26,1586597
2025-01-14 00:00:00+05:30,180.55,184.79,178.71,183.99,981364
2025-01-15 00:00:00+05:30,184.2,187.96,181.47,186.83,1046581
2025-01-16 00:00:00+05:30,189.0,189.2,183.9,187.52,1248082
2025-01-17 00:00:00+05:30,188.61,188.89,184.07,187.55,945055
2025-01-20 00:00:00+05:30,190.0,197.31,187.21,196.54,1565388
2025-01-21 00:00:00+05:30,196.25,198.83,194.1,195.2,1163817
2025-01-22 00:00:00+05:30,195.2,196.99,190.01,193.43,2049273
2025-01-23 00:00:00+05:30,194.62,194.62,188.38,189.11,643717
2025-01-24 00:00:00+05:30,189.0,193.5,186.22,188.04,841716
2025-01-27 00:00:00+05:30,186.71,187.85,180.0,181.21,973309
2025-01-28 00:00:00+05:30,184.01,185.16,172.3,179.7,1393169
2025-01-29 00:00:00+05:30,180.8,190.79,179.88,189.27,1538101
2025-01-30 00:00:00+05:30,189.1,189.1,176.5,179.9,3668121
2025-01-31 00:00:00+05:30,180.39,180.4,169.52,171.02,2045508
2025-02-01 00:00:00+05:30,172.45,178.12,165.15,176.0,1535107
2025-02-03 00:00:00+05:30,174.99,181.8,172.49,175.71,1401505
2025-02-04 00:00:00+05:30,178.0,178.0,169.0,172.22,1190307
2025-02-05 00:00:00+05:30,173.7,174.61,171.2,171.98,1065751
2025-02-06 00:00:00+05:30,173.0,173.0,165.0,165.83,1191343
2025-02-07 00:00:00+05:30,166.21,167.74,160.1,161.06,1045288
2025-02-10 00:00:00+05:30,161.0,162.56,153.16,154.47,2024958
2025-02-11 00:00:00+05:30,157.0,161.58,148.64,154.22,2554621
2025-02-12 00:00:00+05:30,154.9,164.88,146.71,162.69,2650447
2025-02-13 00:00:00+05:30,162.1,162.2,157.3,159.49,781146
2025-02-14 00:00:00+05:30,160.9,161.22,149.0,150.7,1472414
2025-02-17 00:00:00+05:30,147.0,156.65,147.0,152.62,1504231
2025-02-18 00:00:00+05:30,152.62,153.01,149.81,151.16,548650
2025-02-19 00:00:00+05:30,150.0,154.0,149.5,151.96,875395
2025-02-20 00:00:00+05:30,151.0,153.49,149.71,152.22,1475219
2025-02-21 00:00:00+05:30,152.22,161.0,152.22,153.42,1849944
2025-02-24 00:00:00+05:30,150.0,152.9,148.97,150.84,904094
2025-02-25 00:00:00+05:30,151.5,152.09,150.1,150.59,1094745
2025-02-27 00:00:00+05:30,152.0,152.0,145.96,147.49,797395
2025-02-28 00:00:00+05:30,146.0,147.28,140.26,143.72,955640
2025-03-03 00:00:00+05:30,143.35,145.19,135.88,140.17,1748703
2025-03-04 00:00:00+05:30,139.9,152.22,137.21,150.78,3464538
2025-03-05 00:00:00+05:30,152.21,152.21,149.24,150.74,1265717
2025-03-06 00:00:00+05:30,152.0,152.09,149.0,150.99,2094236
2025-03-07 00:00:00+05:30,150.99,152.1,149.05,149.88,1596466
2025-03-10 00:00:00+05:30,150.0,150.61,145.1,146.69,1334618
2025-03-11 00:00:00+05:30,146.01,146.01,140.47,142.18,1266612
2025-03-12 00:00:00+05:30,143.8,147.03,137.0,140.84,1361931
2025-03-13 00:00:00+05:30,142.24,142.45,136.94,137.47,1217039
